id,date,store_nbr,family,onpromotion,sales
3023030,2017-08-28,3,32,8.0,101.2663702707561
3023031,2017-08-28,30,0,20.0,101.2663702707561
3023032,2017-08-28,30,1,1.0,101.2663702707561
3023033,2017-08-28,30,2,8.0,101.2663702707561
3023034,2017-08-28,30,3,560.0,9384.554230550824
3023035,2017-08-28,30,4,1.0,101.2663702707561
3023036,2017-08-28,30,5,131.0,940.080276258096
3023037,2017-08-28,30,6,29.0,378.10268865097487
3023038,2017-08-28,30,7,438.0,2900.0780844218434
3023039,2017-08-28,30,8,226.0,1617.3991464760827
3023040,2017-08-28,30,9,90.0,940.080276258096
3023041,2017-08-28,30,10,41.0,378.10268865097487
3023042,2017-08-28,30,11,54.0,378.10268865097487
3023043,2017-08-28,30,12,1277.0,10041.858970414207
3023044,2017-08-28,30,13,14.0,101.2663702707561
3023045,2017-08-28,30,14,4.0,101.2663702707561
3023046,2017-08-28,30,15,75.0,940.080276258096
3023047,2017-08-28,30,16,43.0,378.10268865097487
3023048,2017-08-28,30,17,1.0,101.2663702707561
3023049,2017-08-28,30,18,105.0,940.080276258096
3023050,2017-08-28,30,19,21.0,101.2663702707561
3023051,2017-08-28,30,20,22.0,101.2663702707561
3023052,2017-08-28,30,21,20.0,101.2663702707561
3023053,2017-08-28,30,22,64.0,378.10268865097487
3023054,2017-08-28,30,23,6.0,101.2663702707561
3023055,2017-08-28,30,24,82.0,940.080276258096
3023056,2017-08-28,30,25,148.0,940.080276258096
3023057,2017-08-28,30,26,14.0,101.2663702707561
3023058,2017-08-28,30,27,17.0,101.2663702707561
3023059,2017-08-28,30,28,54.0,378.10268865097487
3023060,2017-08-28,30,29,10.0,101.2663702707561
3023061,2017-08-28,30,30,302.0,2900.0780844218434
3023062,2017-08-28,30,31,15.0,101.2663702707561
3023063,2017-08-28,30,32,8.0,101.2663702707561
3023064,2017-08-28,31,0,20.0,101.2663702707561
3023065,2017-08-28,31,1,1.0,101.2663702707561
3023066,2017-08-28,31,2,8.0,101.2663702707561
3023067,2017-08-28,31,3,560.0,9384.554230550824
3023068,2017-08-28,31,4,1.0,101.2663702707561
3023069,2017-08-28,31,5,131.0,940.080276258096
3023070,2017-08-28,31,6,29.0,378.10268865097487
3023071,2017-08-28,31,7,438.0,2900.0780844218434
3023072,2017-08-28,31,8,226.0,1617.3991464760827
3023073,2017-08-28,31,9,90.0,940.080276258096
3023074,2017-08-28,31,10,41.0,378.10268865097487
3023075,2017-08-28,31,11,54.0,378.10268865097487
3023076,2017-08-28,31,12,1277.0,10041.858970414207
3023077,2017-08-28,31,13,14.0,101.2663702707561
3023078,2017-08-28,31,14,4.0,101.2663702707561
3023079,2017-08-28,31,15,75.0,940.080276258096
3023080,2017-08-28,31,16,43.0,378.10268865097487
3023081,2017-08-28,31,17,1.0,101.2663702707561
3023082,2017-08-28,31,18,105.0,940.080276258096
3023083,2017-08-28,31,19,21.0,101.2663702707561
3023084,2017-08-28,31,20,22.0,101.2663702707561
3023085,2017-08-28,31,21,20.0,101.2663702707561
3023086,2017-08-28,31,22,64.0,378.10268865097487
3023087,2017-08-28,31,23,6.0,101.2663702707561
3023088,2017-08-28,31,24,82.0,940.080276258096
3023089,2017-08-28,31,25,148.0,940.080276258096
3023090,2017-08-28,31,26,14.0,101.2663702707561
3023091,2017-08-28,31,27,17.0,101.2663702707561
3023092,2017-08-28,31,28,54.0,378.10268865097487
3023093,2017-08-28,31,29,10.0,101.2663702707561
3023094,2017-08-28,31,30,302.0,2900.0780844218434
3023095,2017-08-28,31,31,15.0,101.2663702707561
3023096,2017-08-28,31,32,8.0,101.2663702707561
3023097,2017-08-28,32,0,20.0,101.2663702707561
3023098,2017-08-28,32,1,1.0,101.2663702707561
3023099,2017-08-28,32,2,8.0,101.2663702707561
3023100,2017-08-28,32,3,560.0,9384.554230550824
3023101,2017-08-28,32,4,1.0,101.2663702707561
3023102,2017-08-28,32,5,131.0,940.080276258096
3023103,2017-08-28,32,6,29.0,378.10268865097487
3023104,2017-08-28,32,7,438.0,2900.0780844218434
3023105,2017-08-28,32,8,226.0,1617.3991464760827
3023106,2017-08-28,32,9,90.0,940.080276258096
3023107,2017-08-28,32,10,41.0,378.10268865097487
3023108,2017-08-28,32,11,54.0,378.10268865097487
3023109,2017-08-28,32,12,1277.0,10041.858970414207
3023110,2017-08-28,32,13,14.0,101.2663702707561
3023111,2017-08-28,32,14,4.0,101.2663702707561
3023112,2017-08-28,32,15,75.0,940.080276258096
3023113,2017-08-28,32,16,43.0,378.10268865097487
3023114,2017-08-28,32,17,1.0,101.2663702707561
3023115,2017-08-28,32,18,105.0,940.080276258096
3023116,2017-08-28,32,19,21.0,101.2663702707561
3023117,2017-08-28,32,20,22.0,101.2663702707561
3023118,2017-08-28,32,21,20.0,101.2663702707561
3023119,2017-08-28,32,22,64.0,378.10268865097487
3023120,2017-08-28,32,23,6.0,101.2663702707561
3023121,2017-08-28,32,24,82.0,940.080276258096
3023122,2017-08-28,32,25,148.0,940.080276258096
3023123,2017-08-28,32,26,14.0,101.2663702707561
3023124,2017-08-28,32,27,17.0,101.2663702707561
3023125,2017-08-28,32,28,54.0,378.10268865097487
3023126,2017-08-28,32,29,10.0,101.2663702707561
3023127,2017-08-28,32,30,302.0,2900.0780844218434
3023128,2017-08-28,32,31,15.0,101.2663702707561
3023129,2017-08-28,32,32,8.0,101.2663702707561
3023130,2017-08-28,33,0,20.0,101.2663702707561
3023131,2017-08-28,33,1,1.0,101.2663702707561
3023132,2017-08-28,33,2,8.0,101.2663702707561
3023133,2017-08-28,33,3,560.0,9384.554230550824
3023134,2017-08-28,33,4,1.0,101.2663702707561
3023135,2017-08-28,33,5,131.0,940.080276258096
3023136,2017-08-28,33,6,29.0,378.10268865097487
3023137,2017-08-28,33,7,438.0,2900.0780844218434
3023138,2017-08-28,33,8,226.0,1617.3991464760827
3023139,2017-08-28,33,9,90.0,940.080276258096
3023140,2017-08-28,33,10,41.0,378.10268865097487
3023141,2017-08-28,33,11,54.0,378.10268865097487
3023142,2017-08-28,33,12,1277.0,10041.858970414207
3023143,2017-08-28,33,13,14.0,101.2663702707561
3023144,2017-08-28,33,14,4.0,101.2663702707561
3023145,2017-08-28,33,15,75.0,940.080276258096
3023146,2017-08-28,33,16,43.0,378.10268865097487
3023147,2017-08-28,33,17,1.0,101.2663702707561
3023148,2017-08-28,33,18,105.0,940.080276258096
3023149,2017-08-28,33,19,21.0,101.2663702707561
3023150,2017-08-28,33,20,22.0,101.2663702707561
3023151,2017-08-28,33,21,20.0,101.2663702707561
3023152,2017-08-28,33,22,64.0,378.10268865097487
3023153,2017-08-28,33,23,6.0,101.2663702707561
3023154,2017-08-28,33,24,82.0,940.080276258096
3023155,2017-08-28,33,25,148.0,940.080276258096
3023156,2017-08-28,33,26,14.0,101.2663702707561
3023157,2017-08-28,33,27,17.0,101.2663702707561
3023158,2017-08-28,33,28,54.0,378.10268865097487
3023159,2017-08-28,33,29,10.0,101.2663702707561
3023160,2017-08-28,33,30,302.0,2900.0780844218434
3023161,2017-08-28,33,31,15.0,101.2663702707561
3023162,2017-08-28,33,32,8.0,101.2663702707561
3023163,2017-08-28,34,0,20.0,101.2663702707561
3023164,2017-08-28,34,1,1.0,101.2663702707561
3023165,2017-08-28,34,2,8.0,101.2663702707561
3023166,2017-08-28,34,3,560.0,9384.554230550824
3023167,2017-08-28,34,4,1.0,101.2663702707561
3023168,2017-08-28,34,5,131.0,940.080276258096
3023169,2017-08-28,34,6,29.0,378.10268865097487
3023170,2017-08-28,34,7,438.0,2900.0780844218434
3023171,2017-08-28,34,8,226.0,1617.3991464760827
3023172,2017-08-28,34,9,90.0,940.080276258096
3023173,2017-08-28,34,10,41.0,378.10268865097487
3023174,2017-08-28,34,11,54.0,378.10268865097487
3023175,2017-08-28,34,12,1277.0,10041.858970414207
3023176,2017-08-28,34,13,14.0,101.2663702707561
3023177,2017-08-28,34,14,4.0,101.2663702707561
3023178,2017-08-28,34,15,75.0,940.080276258096
3023179,2017-08-28,34,16,43.0,378.10268865097487
3023180,2017-08-28,34,17,1.0,101.2663702707561
3023181,2017-08-28,34,18,105.0,940.080276258096
3023182,2017-08-28,34,19,21.0,101.2663702707561
3023183,2017-08-28,34,20,22.0,101.2663702707561
3023184,2017-08-28,34,21,20.0,101.2663702707561
3023185,2017-08-28,34,22,64.0,378.10268865097487
3023186,2017-08-28,34,23,6.0,101.2663702707561
3023187,2017-08-28,34,24,82.0,940.080276258096
3023188,2017-08-28,34,25,148.0,940.080276258096
3023189,2017-08-28,34,26,14.0,101.2663702707561
3023190,2017-08-28,34,27,17.0,101.2663702707561
3023191,2017-08-28,34,28,54.0,378.10268865097487
3023192,2017-08-28,34,29,10.0,101.2663702707561
3023193,2017-08-28,34,30,302.0,2900.0780844218434
3023194,2017-08-28,34,31,15.0,101.2663702707561
3023195,2017-08-28,34,32,8.0,101.2663702707561
3023196,2017-08-28,35,0,20.0,101.2663702707561
3023197,2017-08-28,35,1,1.0,101.2663702707561
3023198,2017-08-28,35,2,8.0,101.2663702707561
3023199,2017-08-28,35,3,560.0,9384.554230550824
3023200,2017-08-28,35,4,1.0,101.2663702707561
3023201,2017-08-28,35,5,131.0,940.080276258096
3023202,2017-08-28,35,6,29.0,378.10268865097487
3023203,2017-08-28,35,7,438.0,2900.0780844218434
3023204,2017-08-28,35,8,226.0,1617.3991464760827
3023205,2017-08-28,35,9,90.0,940.080276258096
3023206,2017-08-28,35,10,41.0,378.10268865097487
3023207,2017-08-28,35,11,54.0,378.10268865097487
3023208,2017-08-28,35,12,1277.0,10041.858970414207
3023209,2017-08-28,35,13,14.0,101.2663702707561
3023210,2017-08-28,35,14,4.0,101.2663702707561
3023211,2017-08-28,35,15,75.0,940.080276258096
3023212,2017-08-28,35,16,43.0,378.10268865097487
3023213,2017-08-28,35,17,1.0,101.2663702707561
3023214,2017-08-28,35,18,105.0,940.080276258096
3023215,2017-08-28,35,19,21.0,101.2663702707561
3023216,2017-08-28,35,20,22.0,101.2663702707561
3023217,2017-08-28,35,21,20.0,101.2663702707561
3023218,2017-08-28,35,22,64.0,378.10268865097487
3023219,2017-08-28,35,23,6.0,101.2663702707561
3023220,2017-08-28,35,24,82.0,940.080276258096
3023221,2017-08-28,35,25,148.0,940.080276258096
3023222,2017-08-28,35,26,14.0,101.2663702707561
3023223,2017-08-28,35,27,17.0,101.2663702707561
3023224,2017-08-28,35,28,54.0,378.10268865097487
3023225,2017-08-28,35,29,10.0,101.2663702707561
3023226,2017-08-28,35,30,302.0,2900.0780844218434
3023227,2017-08-28,35,31,15.0,101.2663702707561
3023228,2017-08-28,35,32,8.0,101.2663702707561
3023229,2017-08-28,36,0,20.0,101.2663702707561
3023230,2017-08-28,36,1,1.0,101.2663702707561
3023231,2017-08-28,36,2,8.0,101.2663702707561
3023232,2017-08-28,36,3,560.0,9384.554230550824
3023233,2017-08-28,36,4,1.0,101.2663702707561
3023234,2017-08-28,36,5,131.0,940.080276258096
3023235,2017-08-28,36,6,29.0,378.10268865097487
3023236,2017-08-28,36,7,438.0,2900.0780844218434
3023237,2017-08-28,36,8,226.0,1617.3991464760827
3023238,2017-08-28,36,9,90.0,940.080276258096
3023239,2017-08-28,36,10,41.0,378.10268865097487
3023240,2017-08-28,36,11,54.0,378.10268865097487
3023241,2017-08-28,36,12,1277.0,10041.858970414207
3023242,2017-08-28,36,13,14.0,101.2663702707561
3023243,2017-08-28,36,14,4.0,101.2663702707561
3023244,2017-08-28,36,15,75.0,940.080276258096
3023245,2017-08-28,36,16,43.0,378.10268865097487
3023246,2017-08-28,36,17,1.0,101.2663702707561
3023247,2017-08-28,36,18,105.0,940.080276258096
3023248,2017-08-28,36,19,21.0,101.2663702707561
3023249,2017-08-28,36,20,22.0,101.2663702707561
3023250,2017-08-28,36,21,20.0,101.2663702707561
3023251,2017-08-28,36,22,64.0,378.10268865097487
3023252,2017-08-28,36,23,6.0,101.2663702707561
3023253,2017-08-28,36,24,82.0,940.080276258096
3023254,2017-08-28,36,25,148.0,940.080276258096
3023255,2017-08-28,36,26,14.0,101.2663702707561
3023256,2017-08-28,36,27,17.0,101.2663702707561
3023257,2017-08-28,36,28,54.0,378.10268865097487
3023258,2017-08-28,36,29,10.0,101.2663702707561
3023259,2017-08-28,36,30,302.0,2900.0780844218434
3023260,2017-08-28,36,31,15.0,101.2663702707561
3023261,2017-08-28,36,32,8.0,101.2663702707561
3023262,2017-08-28,37,0,20.0,101.2663702707561
3023263,2017-08-28,37,1,1.0,101.2663702707561
3023264,2017-08-28,37,2,8.0,101.2663702707561
3023265,2017-08-28,37,3,560.0,9384.554230550824
3023266,2017-08-28,37,4,1.0,101.2663702707561
3023267,2017-08-28,37,5,131.0,940.080276258096
3023268,2017-08-28,37,6,29.0,378.10268865097487
3023269,2017-08-28,37,7,438.0,2900.0780844218434
3023270,2017-08-28,37,8,226.0,1617.3991464760827
3023271,2017-08-28,37,9,90.0,940.080276258096
3023272,2017-08-28,37,10,41.0,378.10268865097487
3023273,2017-08-28,37,11,54.0,378.10268865097487
3023274,2017-08-28,37,12,1277.0,10041.858970414207
3023275,2017-08-28,37,13,14.0,101.2663702707561
3023276,2017-08-28,37,14,4.0,101.2663702707561
3023277,2017-08-28,37,15,75.0,940.080276258096
3023278,2017-08-28,37,16,43.0,378.10268865097487
3023279,2017-08-28,37,17,1.0,101.2663702707561
3023280,2017-08-28,37,18,105.0,940.080276258096
3023281,2017-08-28,37,19,21.0,101.2663702707561
3023282,2017-08-28,37,20,22.0,101.2663702707561
3023283,2017-08-28,37,21,20.0,101.2663702707561
3023284,2017-08-28,37,22,64.0,378.10268865097487
3023285,2017-08-28,37,23,6.0,101.2663702707561
3023286,2017-08-28,37,24,82.0,940.080276258096
3023287,2017-08-28,37,25,148.0,940.080276258096
3023288,2017-08-28,37,26,14.0,101.2663702707561
3023289,2017-08-28,37,27,17.0,101.2663702707561
3023290,2017-08-28,37,28,54.0,378.10268865097487
3023291,2017-08-28,37,29,10.0,101.2663702707561
3023292,2017-08-28,37,30,302.0,2900.0780844218434
3023293,2017-08-28,37,31,15.0,101.2663702707561
3023294,2017-08-28,37,32,8.0,101.2663702707561
3023295,2017-08-28,38,0,20.0,101.2663702707561
3023296,2017-08-28,38,1,1.0,101.2663702707561
3023297,2017-08-28,38,2,8.0,101.2663702707561
3023298,2017-08-28,38,3,560.0,9384.554230550824
3023299,2017-08-28,38,4,1.0,101.2663702707561
3023300,2017-08-28,38,5,131.0,940.080276258096
3023301,2017-08-28,38,6,29.0,378.10268865097487
3023302,2017-08-28,38,7,438.0,2900.0780844218434
3023303,2017-08-28,38,8,226.0,1617.3991464760827
3023304,2017-08-28,38,9,90.0,940.080276258096
3023305,2017-08-28,38,10,41.0,378.10268865097487
3023306,2017-08-28,38,11,54.0,378.10268865097487
3023307,2017-08-28,38,12,1277.0,10041.858970414207
3023308,2017-08-28,38,13,14.0,101.2663702707561
3023309,2017-08-28,38,14,4.0,101.2663702707561
3023310,2017-08-28,38,15,75.0,940.080276258096
3023311,2017-08-28,38,16,43.0,378.10268865097487
3023312,2017-08-28,38,17,1.0,101.2663702707561
3023313,2017-08-28,38,18,105.0,940.080276258096
3023314,2017-08-28,38,19,21.0,101.2663702707561
3023315,2017-08-28,38,20,22.0,101.2663702707561
3023316,2017-08-28,38,21,20.0,101.2663702707561
3023317,2017-08-28,38,22,64.0,378.10268865097487
3023318,2017-08-28,38,23,6.0,101.2663702707561
3023319,2017-08-28,38,24,82.0,940.080276258096
3023320,2017-08-28,38,25,148.0,940.080276258096
3023321,2017-08-28,38,26,14.0,101.2663702707561
3023322,2017-08-28,38,27,17.0,101.2663702707561
3023323,2017-08-28,38,28,54.0,378.10268865097487
3023324,2017-08-28,38,29,10.0,101.2663702707561
3023325,2017-08-28,38,30,302.0,2900.0780844218434
3023326,2017-08-28,38,31,15.0,101.2663702707561
3023327,2017-08-28,38,32,8.0,101.2663702707561
3023328,2017-08-28,39,0,20.0,101.2663702707561
3023329,2017-08-28,39,1,1.0,101.2663702707561
3023330,2017-08-28,39,2,8.0,101.2663702707561
3023331,2017-08-28,39,3,560.0,9384.554230550824
3023332,2017-08-28,39,4,1.0,101.2663702707561
3023333,2017-08-28,39,5,131.0,940.080276258096
3023334,2017-08-28,39,6,29.0,378.10268865097487
3023335,2017-08-28,39,7,438.0,2900.0780844218434
3023336,2017-08-28,39,8,226.0,1617.3991464760827
3023337,2017-08-28,39,9,90.0,940.080276258096
3023338,2017-08-28,39,10,41.0,378.10268865097487
3023339,2017-08-28,39,11,54.0,378.10268865097487
3023340,2017-08-28,39,12,1277.0,10041.858970414207
3023341,2017-08-28,39,13,14.0,101.2663702707561
3023342,2017-08-28,39,14,4.0,101.2663702707561
3023343,2017-08-28,39,15,75.0,940.080276258096
3023344,2017-08-28,39,16,43.0,378.10268865097487
3023345,2017-08-28,39,17,1.0,101.2663702707561
3023346,2017-08-28,39,18,105.0,940.080276258096
3023347,2017-08-28,39,19,21.0,101.2663702707561
3023348,2017-08-28,39,20,22.0,101.2663702707561
3023349,2017-08-28,39,21,20.0,101.2663702707561
3023350,2017-08-28,39,22,64.0,378.10268865097487
3023351,2017-08-28,39,23,6.0,101.2663702707561
3023352,2017-08-28,39,24,82.0,940.080276258096
3023353,2017-08-28,39,25,148.0,940.080276258096
3023354,2017-08-28,39,26,14.0,101.2663702707561
3023355,2017-08-28,39,27,17.0,101.2663702707561
3023356,2017-08-28,39,28,54.0,378.10268865097487
3023357,2017-08-28,39,29,10.0,101.2663702707561
3023358,2017-08-28,39,30,302.0,2900.0780844218434
3023359,2017-08-28,39,31,15.0,101.2663702707561
3023360,2017-08-28,39,32,8.0,101.2663702707561
3023361,2017-08-28,4,0,20.0,101.2663702707561
3023362,2017-08-28,4,1,1.0,101.2663702707561
3023363,2017-08-28,4,2,8.0,101.2663702707561
3023364,2017-08-28,4,3,560.0,9384.554230550824
3023365,2017-08-28,4,4,1.0,101.2663702707561
3023366,2017-08-28,4,5,131.0,940.080276258096
3023367,2017-08-28,4,6,29.0,378.10268865097487
3023368,2017-08-28,4,7,438.0,2900.0780844218434
3023369,2017-08-28,4,8,226.0,1617.3991464760827
3023370,2017-08-28,4,9,90.0,940.080276258096
3023371,2017-08-28,4,10,41.0,378.10268865097487
3023372,2017-08-28,4,11,54.0,378.10268865097487
3023373,2017-08-28,4,12,1277.0,10041.858970414207
3023374,2017-08-28,4,13,14.0,101.2663702707561
3023375,2017-08-28,4,14,4.0,101.2663702707561
3023376,2017-08-28,4,15,75.0,940.080276258096
3023377,2017-08-28,4,16,43.0,378.10268865097487
3023378,2017-08-28,4,17,1.0,101.2663702707561
3023379,2017-08-28,4,18,105.0,940.080276258096
3023380,2017-08-28,4,19,21.0,101.2663702707561
3023381,2017-08-28,4,20,22.0,101.2663702707561
3023382,2017-08-28,4,21,20.0,101.2663702707561
3023383,2017-08-28,4,22,64.0,378.10268865097487
3023384,2017-08-28,4,23,6.0,101.2663702707561
3023385,2017-08-28,4,24,82.0,940.080276258096
3023386,2017-08-28,4,25,148.0,940.080276258096
3023387,2017-08-28,4,26,14.0,101.2663702707561
3023388,2017-08-28,4,27,17.0,101.2663702707561
3023389,2017-08-28,4,28,54.0,378.10268865097487
3023390,2017-08-28,4,29,10.0,101.2663702707561
3023391,2017-08-28,4,30,302.0,2900.0780844218434
3023392,2017-08-28,4,31,15.0,101.2663702707561
3023393,2017-08-28,4,32,8.0,101.2663702707561
3023394,2017-08-28,40,0,20.0,101.2663702707561
3023395,2017-08-28,40,1,1.0,101.2663702707561
3023396,2017-08-28,40,2,8.0,101.2663702707561
3023397,2017-08-28,40,3,560.0,9384.554230550824
3023398,2017-08-28,40,4,1.0,101.2663702707561
3023399,2017-08-28,40,5,131.0,940.080276258096
3023400,2017-08-28,40,6,29.0,378.10268865097487
3023401,2017-08-28,40,7,438.0,2900.0780844218434
3023402,2017-08-28,40,8,226.0,1617.3991464760827
3023403,2017-08-28,40,9,90.0,940.080276258096
3023404,2017-08-28,40,10,41.0,378.10268865097487
3023405,2017-08-28,40,11,54.0,378.10268865097487
3023406,2017-08-28,40,12,1277.0,10041.858970414207
3023407,2017-08-28,40,13,14.0,101.2663702707561
3023408,2017-08-28,40,14,4.0,101.2663702707561
3023409,2017-08-28,40,15,75.0,940.080276258096
3023410,2017-08-28,40,16,43.0,378.10268865097487
3023411,2017-08-28,40,17,1.0,101.2663702707561
3023412,2017-08-28,40,18,105.0,940.080276258096
3023413,2017-08-28,40,19,21.0,101.2663702707561
3023414,2017-08-28,40,20,22.0,101.2663702707561
3023415,2017-08-28,40,21,20.0,101.2663702707561
3023416,2017-08-28,40,22,64.0,378.10268865097487
3023417,2017-08-28,40,23,6.0,101.2663702707561
3023418,2017-08-28,40,24,82.0,940.080276258096
3023419,2017-08-28,40,25,148.0,940.080276258096
3023420,2017-08-28,40,26,14.0,101.2663702707561
3023421,2017-08-28,40,27,17.0,101.2663702707561
3023422,2017-08-28,40,28,54.0,378.10268865097487
3023423,2017-08-28,40,29,10.0,101.2663702707561
3023424,2017-08-28,40,30,302.0,2900.0780844218434
3023425,2017-08-28,40,31,15.0,101.2663702707561
3023426,2017-08-28,40,32,8.0,101.2663702707561
3023427,2017-08-28,41,0,20.0,101.2663702707561
3023428,2017-08-28,41,1,1.0,101.2663702707561
3023429,2017-08-28,41,2,8.0,101.2663702707561
3023430,2017-08-28,41,3,560.0,9384.554230550824
3023431,2017-08-28,41,4,1.0,101.2663702707561
3023432,2017-08-28,41,5,131.0,940.080276258096
3023433,2017-08-28,41,6,29.0,378.10268865097487
3023434,2017-08-28,41,7,438.0,2900.0780844218434
3023435,2017-08-28,41,8,226.0,1617.3991464760827
3023436,2017-08-28,41,9,90.0,940.080276258096
3023437,2017-08-28,41,10,41.0,378.10268865097487
3023438,2017-08-28,41,11,54.0,378.10268865097487
3023439,2017-08-28,41,12,1277.0,10041.858970414207
3023440,2017-08-28,41,13,14.0,101.2663702707561
3023441,2017-08-28,41,14,4.0,101.2663702707561
3023442,2017-08-28,41,15,75.0,940.080276258096
3023443,2017-08-28,41,16,43.0,378.10268865097487
3023444,2017-08-28,41,17,1.0,101.2663702707561
3023445,2017-08-28,41,18,105.0,940.080276258096
3023446,2017-08-28,41,19,21.0,101.2663702707561
3023447,2017-08-28,41,20,22.0,101.2663702707561
3023448,2017-08-28,41,21,20.0,101.2663702707561
3023449,2017-08-28,41,22,64.0,378.10268865097487
3023450,2017-08-28,41,23,6.0,101.2663702707561
3023451,2017-08-28,41,24,82.0,940.080276258096
3023452,2017-08-28,41,25,148.0,940.080276258096
3023453,2017-08-28,41,26,14.0,101.2663702707561
3023454,2017-08-28,41,27,17.0,101.2663702707561
3023455,2017-08-28,41,28,54.0,378.10268865097487
3023456,2017-08-28,41,29,10.0,101.2663702707561
3023457,2017-08-28,41,30,302.0,2900.0780844218434
3023458,2017-08-28,41,31,15.0,101.2663702707561
3023459,2017-08-28,41,32,8.0,101.2663702707561
3023460,2017-08-28,42,0,20.0,101.2663702707561
3023461,2017-08-28,42,1,1.0,101.2663702707561
3023462,2017-08-28,42,2,8.0,101.2663702707561
3023463,2017-08-28,42,3,560.0,9384.554230550824
3023464,2017-08-28,42,4,1.0,101.2663702707561
3023465,2017-08-28,42,5,131.0,940.080276258096
3023466,2017-08-28,42,6,29.0,378.10268865097487
3023467,2017-08-28,42,7,438.0,2900.0780844218434
3023468,2017-08-28,42,8,226.0,1617.3991464760827
3023469,2017-08-28,42,9,90.0,940.080276258096
3023470,2017-08-28,42,10,41.0,378.10268865097487
3023471,2017-08-28,42,11,54.0,378.10268865097487
3023472,2017-08-28,42,12,1277.0,10041.858970414207
3023473,2017-08-28,42,13,14.0,101.2663702707561
3023474,2017-08-28,42,14,4.0,101.2663702707561
3023475,2017-08-28,42,15,75.0,940.080276258096
3023476,2017-08-28,42,16,43.0,378.10268865097487
3023477,2017-08-28,42,17,1.0,101.2663702707561
3023478,2017-08-28,42,18,105.0,940.080276258096
3023479,2017-08-28,42,19,21.0,101.2663702707561
3023480,2017-08-28,42,20,22.0,101.2663702707561
3023481,2017-08-28,42,21,20.0,101.2663702707561
3023482,2017-08-28,42,22,64.0,378.10268865097487
3023483,2017-08-28,42,23,6.0,101.2663702707561
3023484,2017-08-28,42,24,82.0,940.080276258096
3023485,2017-08-28,42,25,148.0,940.080276258096
3023486,2017-08-28,42,26,14.0,101.2663702707561
3023487,2017-08-28,42,27,17.0,101.2663702707561
3023488,2017-08-28,42,28,54.0,378.10268865097487
3023489,2017-08-28,42,29,10.0,101.2663702707561
3023490,2017-08-28,42,30,302.0,2900.0780844218434
3023491,2017-08-28,42,31,15.0,101.2663702707561
3023492,2017-08-28,42,32,8.0,101.2663702707561
3023493,2017-08-28,43,0,20.0,101.2663702707561
3023494,2017-08-28,43,1,1.0,101.2663702707561
3023495,2017-08-28,43,2,8.0,101.2663702707561
3023496,2017-08-28,43,3,560.0,9384.554230550824
3023497,2017-08-28,43,4,1.0,101.2663702707561
3023498,2017-08-28,43,5,131.0,940.080276258096
3023499,2017-08-28,43,6,29.0,378.10268865097487
3023500,2017-08-28,43,7,438.0,2900.0780844218434
3023501,2017-08-28,43,8,226.0,1617.3991464760827
3023502,2017-08-28,43,9,90.0,940.080276258096
3023503,2017-08-28,43,10,41.0,378.10268865097487
3023504,2017-08-28,43,11,54.0,378.10268865097487
3023505,2017-08-28,43,12,1277.0,10041.858970414207
3023506,2017-08-28,43,13,14.0,101.2663702707561
3023507,2017-08-28,43,14,4.0,101.2663702707561
3023508,2017-08-28,43,15,75.0,940.080276258096
3023509,2017-08-28,43,16,43.0,378.10268865097487
3023510,2017-08-28,43,17,1.0,101.2663702707561
3023511,2017-08-28,43,18,105.0,940.080276258096
3023512,2017-08-28,43,19,21.0,101.2663702707561
3023513,2017-08-28,43,20,22.0,101.2663702707561
3023514,2017-08-28,43,21,20.0,101.2663702707561
3023515,2017-08-28,43,22,64.0,378.10268865097487
3023516,2017-08-28,43,23,6.0,101.2663702707561
3023517,2017-08-28,43,24,82.0,940.080276258096
3023518,2017-08-28,43,25,148.0,940.080276258096
3023519,2017-08-28,43,26,14.0,101.2663702707561
3023520,2017-08-28,43,27,17.0,101.2663702707561
3023521,2017-08-28,43,28,54.0,378.10268865097487
3023522,2017-08-28,43,29,10.0,101.2663702707561
3023523,2017-08-28,43,30,302.0,2900.0780844218434
3023524,2017-08-28,43,31,15.0,101.2663702707561
3023525,2017-08-28,43,32,8.0,101.2663702707561
3023526,2017-08-28,44,0,20.0,101.2663702707561
3023527,2017-08-28,44,1,1.0,101.2663702707561
3023528,2017-08-28,44,2,8.0,101.2663702707561
3023529,2017-08-28,44,3,560.0,9384.554230550824
3023530,2017-08-28,44,4,1.0,101.2663702707561
3023531,2017-08-28,44,5,131.0,940.080276258096
3023532,2017-08-28,44,6,29.0,378.10268865097487
3023533,2017-08-28,44,7,438.0,2900.0780844218434
3023534,2017-08-28,44,8,226.0,1617.3991464760827
3023535,2017-08-28,44,9,90.0,940.080276258096
3023536,2017-08-28,44,10,41.0,378.10268865097487
3023537,2017-08-28,44,11,54.0,378.10268865097487
3023538,2017-08-28,44,12,1277.0,10041.858970414207
3023539,2017-08-28,44,13,14.0,101.2663702707561
3023540,2017-08-28,44,14,4.0,101.2663702707561
3023541,2017-08-28,44,15,75.0,940.080276258096
3023542,2017-08-28,44,16,43.0,378.10268865097487
3023543,2017-08-28,44,17,1.0,101.2663702707561
3023544,2017-08-28,44,18,105.0,940.080276258096
3023545,2017-08-28,44,19,21.0,101.2663702707561
3023546,2017-08-28,44,20,22.0,101.2663702707561
3023547,2017-08-28,44,21,20.0,101.2663702707561
